"Name","SMILES","Target_Family","LogP","MolMR","TPSA","HBA","HBD","RotatableBonds","RingCount","NumAromaticRings","NumAliphaticRings","FractionCSP3","LipinskiViolations","AromaticRingFraction","FlexibilityIndex","HeteroatomFraction","TPSA_per_MW"
"Benzimidazole 12","C[NH+](C)CCCN1C(N)=[NH+]C2=CC=C3OCC(C[NH+](C)C)CC3=C12","Other",-1.732,95.568,63.2,2,3,6,3,2,1,0.611,0,0.666666666666667,0.25,0.25,0.188945492812896
"Benzimidazole 13 / Isis-13","C[NH+](C)CC1CNC2=[NH+]C3=CC=C4OCC(C[NH+](C)C)CC4=C3N2C1","Other",-1.663,98.518,49.21,2,3,4,4,2,2,0.632,0,0.5,0.16,0.24,0.142020611892098
"Benzimidazole 13 / Isis-13","C[NH+](C)CC1CNC2=[NH+]C3=CC=C4OCC(C[NH+](C)C)CC4=C3N2C1","HCV.IRES",-1.663,98.518,49.21,2,3,4,4,2,2,0.632,0,0.5,0.16,0.24,0.142020611892098
"Benzimidazole 13 / Isis-13","C[NH+](C)CC1CNC2=[NH+]C3=CC=C4OCC(C[NH+](C)C)CC4=C3N2C1","HCV.IRES",-1.663,98.518,49.21,2,3,4,4,2,2,0.632,0,0.5,0.16,0.24,0.142020611892098
"Benzimidazole 13 / Isis-13","C[NH+](C)CC1CNC2=[NH+]C3=CC=C4OCC(C[NH+](C)C)CC4=C3N2C1","Other",-1.663,98.518,49.21,2,3,4,4,2,2,0.632,0,0.5,0.16,0.24,0.142020611892098
"Isis-22","C[NH+](C)CC1CC2=C3N4CC(C[NH+](C)C)CNC4=[NH+]C3=CC=C2O1","HCV.IRES",-1.91,93.949,49.21,2,3,4,4,2,2,0.611,0,0.5,0.166666666666667,0.25,0.148012464207512
"Isis-22","C[NH+](C)CC1CC2=C3N4CC(C[NH+](C)C)CNC4=[NH+]C3=CC=C2O1","Other",-1.91,93.949,49.21,2,3,4,4,2,2,0.611,0,0.5,0.166666666666667,0.25,0.148012464207512
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","HIV.TAR",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","Other",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","Other",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","HIV.TAR",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","Other",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","HIV.TAR",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","HIV.TAR",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","HIV.TAR",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","HIV.TAR",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","Repeat.RNA",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","Other",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","Other",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","Other",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","Other",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","Other",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","Other",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","Other",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","Other",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","Other",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","Other",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"DB213","C[NH+](C)CCCNC(=[NH2+])C1=CC=C(C=C1)C(=[NH2+])NCCC[NH+](C)C","Other",-5.054,99.106,84.12,0,6,10,1,1,0,0.556,1,1,0.416666666666667,0.25,0.249964341748681
"Clomiphene","CC[NH+](CC)CCOC1=CC=C(C=C1)C(=C(\Cl)C1=CC=CC=C1)\C1=CC=CC=C1","HIV.TAR",5.146,123.502,13.67,1,1,9,3,3,0,0.231,1,1,0.310344827586207,0.103448275862069,0.0335891217439806
"Clomiphene","CC[NH+](CC)CCOC1=CC=C(C=C1)C(=C(\Cl)C1=CC=CC=C1)\C1=CC=CC=C1","tRNA",5.146,123.502,13.67,1,1,9,3,3,0,0.231,1,1,0.310344827586207,0.103448275862069,0.0335891217439806
"Clomiphene","CC[NH+](CC)CCOC1=CC=C(C=C1)C(=C(\Cl)C1=CC=CC=C1)\C1=CC=CC=C1","HIV.TAR",5.146,123.502,13.67,1,1,9,3,3,0,0.231,1,1,0.310344827586207,0.103448275862069,0.0335891217439806
"Clomiphene","CC[NH+](CC)CCOC1=CC=C(C=C1)C(=C(\Cl)C1=CC=CC=C1)\C1=CC=CC=C1","HIV.TAR",5.146,123.502,13.67,1,1,9,3,3,0,0.231,1,1,0.310344827586207,0.103448275862069,0.0335891217439806
"Clomiphene","CC[NH+](CC)CCOC1=CC=C(C=C1)C(=C(\Cl)C1=CC=CC=C1)\C1=CC=CC=C1","HIV.TAR",5.146,123.502,13.67,1,1,9,3,3,0,0.231,1,1,0.310344827586207,0.103448275862069,0.0335891217439806
"Clomiphene","CC[NH+](CC)CCOC1=CC=C(C=C1)C(=C(\Cl)C1=CC=CC=C1)\C1=CC=CC=C1","Other",5.146,123.502,13.67,1,1,9,3,3,0,0.231,1,1,0.310344827586207,0.103448275862069,0.0335891217439806
"Cyproheptadine","C[NH+]1CCC(CC1)=C1C2=C(C=CC=C2)C=CC2=C1C=CC=C2","HIV.TAR",3.281,93.689,4.44,0,1,0,4,2,2,0.238,0,0.5,0,0.0454545454545455,0.0153945370197008
"Cyproheptadine","C[NH+]1CCC(CC1)=C1C2=C(C=CC=C2)C=CC2=C1C=CC=C2","tRNA",3.281,93.689,4.44,0,1,0,4,2,2,0.238,0,0.5,0,0.0454545454545455,0.0153945370197008
"Cyproheptadine","C[NH+]1CCC(CC1)=C1C2=C(C=CC=C2)C=CC2=C1C=CC=C2","HIV.TAR",3.281,93.689,4.44,0,1,0,4,2,2,0.238,0,0.5,0,0.0454545454545455,0.0153945370197008
"Cyproheptadine","C[NH+]1CCC(CC1)=C1C2=C(C=CC=C2)C=CC2=C1C=CC=C2","HIV.TAR",3.281,93.689,4.44,0,1,0,4,2,2,0.238,0,0.5,0,0.0454545454545455,0.0153945370197008
"Cyproheptadine","C[NH+]1CCC(CC1)=C1C2=C(C=CC=C2)C=CC2=C1C=CC=C2","HIV.TAR",3.281,93.689,4.44,0,1,0,4,2,2,0.238,0,0.5,0,0.0454545454545455,0.0153945370197008
"Cyproheptadine","C[NH+]1CCC(CC1)=C1C2=C(C=CC=C2)C=CC2=C1C=CC=C2","Other",3.281,93.689,4.44,0,1,0,4,2,2,0.238,0,0.5,0,0.0454545454545455,0.0153945370197008
"4478-7480","CCC1=C(C)C=C2C(N)=C(SC2=N1)C(=O)NC1=CC(=CC=C1)C(F)(F)F","HIV.TAR",5.02,97.545,68.01,4,2,3,3,3,0,0.222,1,1,0.115384615384615,0.307692307692308,0.179253413880081
"Aminoquinolone 7a","CC(C)(C)N1C=C(C([O-])=O)C(=O)C2=CC(N)=C(C=C12)N1CCN(CC1)C1=NC=CC=C1","HIV.TAR",1.424,120.61,107.52,7,1,3,4,3,1,0.348,0,0.75,0.0967741935483871,0.258064516129032,0.255699857072532
"Aminoquinolone 7a","CC(C)(C)N1C=C(C([O-])=O)C(=O)C2=CC(N)=C(C=C12)N1CCN(CC1)C1=NC=CC=C1","Other",1.424,120.61,107.52,7,1,3,4,3,1,0.348,0,0.75,0.0967741935483871,0.258064516129032,0.255699857072532
"Aminoquinolone 8a","NC1=C(C=C2N(C=C(C([O-])=O)C(=O)C2=C1)C1CC1)N1CCN(CC1)C1=NC=CC=C1","HIV.TAR",1.004,113.885,107.52,7,1,4,5,3,2,0.318,0,0.6,0.133333333333333,0.266666666666667,0.265842502163432
"Aminoquinolone 8a","NC1=C(C=C2N(C=C(C([O-])=O)C(=O)C2=C1)C1CC1)N1CCN(CC1)C1=NC=CC=C1","Other",1.004,113.885,107.52,7,1,4,5,3,2,0.318,0,0.6,0.133333333333333,0.266666666666667,0.265842502163432
"Aminoquinolone 22a","CN1C=C(C([O-])=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(CC1)C1=NC=CC=C1","HIV.TAR",0.763,102.141,81.5,6,0,3,4,3,1,0.25,0,0.75,0.107142857142857,0.285714285714286,0.213693702197505
"Aminoquinolone 22a","CN1C=C(C([O-])=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(CC1)C1=NC=CC=C1","Other",0.763,102.141,81.5,6,0,3,4,3,1,0.25,0,0.75,0.107142857142857,0.285714285714286,0.213693702197505
"WM5","CN1C=C(C([O-])=O)C(=O)C2=CC(N)=C(C=C12)N1CCN(CC1)C1=CC=CC=N1","HIV.TAR",0.206,106.595,107.52,7,1,3,4,3,1,0.25,0,0.75,0.107142857142857,0.285714285714286,0.284134752597698
"WM5","CN1C=C(C([O-])=O)C(=O)C2=CC(N)=C(C=C12)N1CCN(CC1)C1=CC=CC=N1","HIV.TAR",0.206,106.595,107.52,7,1,3,4,3,1,0.25,0,0.75,0.107142857142857,0.285714285714286,0.284134752597698
"WM5","CN1C=C(C([O-])=O)C(=O)C2=CC(N)=C(C=C12)N1CCN(CC1)C1=CC=CC=N1","HIV.TAR",0.206,106.595,107.52,7,1,3,4,3,1,0.25,0,0.75,0.107142857142857,0.285714285714286,0.284134752597698
"WM5","CN1C=C(C([O-])=O)C(=O)C2=CC(N)=C(C=C12)N1CCN(CC1)C1=CC=CC=N1","Other",0.206,106.595,107.52,7,1,3,4,3,1,0.25,0,0.75,0.107142857142857,0.285714285714286,0.284134752597698
"WM5","CN1C=C(C([O-])=O)C(=O)C2=CC(N)=C(C=C12)N1CCN(CC1)C1=CC=CC=N1","HIV.TAR",0.206,106.595,107.52,7,1,3,4,3,1,0.25,0,0.75,0.107142857142857,0.285714285714286,0.284134752597698
"WM5","CN1C=C(C([O-])=O)C(=O)C2=CC(N)=C(C=C12)N1CCN(CC1)C1=CC=CC=N1","Other",0.206,106.595,107.52,7,1,3,4,3,1,0.25,0,0.75,0.107142857142857,0.285714285714286,0.284134752597698
"DB60","C1C[NH+]=C(N1)C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C1=[NH+]CCN1","HIV.TAR",-0.526,105.463,65.14,3,4,4,5,3,2,0.182,0,0.6,0.148148148148148,0.185185185185185,0.181729414554534
"DB60","C1C[NH+]=C(N1)C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C1=[NH+]CCN1","HIV.TAR",-0.526,105.463,65.14,3,4,4,5,3,2,0.182,0,0.6,0.148148148148148,0.185185185185185,0.181729414554534
"DB75","NC(=[NH2+])C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(N)=[NH2+]","HIV.TAR",-0.458,90.024,116.36,1,4,4,3,3,0,0,0,1,0.173913043478261,0.217391304347826,0.379803439643045
"DB75","NC(=[NH2+])C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(N)=[NH2+]","HIV.TAR",-0.458,90.024,116.36,1,4,4,3,3,0,0,0,1,0.173913043478261,0.217391304347826,0.379803439643045
"DB75","NC(=[NH2+])C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(N)=[NH2+]","Repeat.RNA",-0.458,90.024,116.36,1,4,4,3,3,0,0,0,1,0.173913043478261,0.217391304347826,0.379803439643045
"DB75","NC(=[NH2+])C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(N)=[NH2+]","Other",-0.458,90.024,116.36,1,4,4,3,3,0,0,0,1,0.173913043478261,0.217391304347826,0.379803439643045
"DB75","NC(=[NH2+])C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(N)=[NH2+]","Other",-0.458,90.024,116.36,1,4,4,3,3,0,0,0,1,0.173913043478261,0.217391304347826,0.379803439643045
"DB75","NC(=[NH2+])C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(N)=[NH2+]","Repeat.RNA",-0.458,90.024,116.36,1,4,4,3,3,0,0,0,1,0.173913043478261,0.217391304347826,0.379803439643045
"DB75","NC(=[NH2+])C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(N)=[NH2+]","Other",-0.458,90.024,116.36,1,4,4,3,3,0,0,0,1,0.173913043478261,0.217391304347826,0.379803439643045
"DB75","NC(=[NH2+])C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(N)=[NH2+]","Other",-0.458,90.024,116.36,1,4,4,3,3,0,0,0,1,0.173913043478261,0.217391304347826,0.379803439643045
"DB75","NC(=[NH2+])C1=CC=C(C=C1)C1=CC=C(O1)C1=CC=C(C=C1)C(N)=[NH2+]","Other",-0.458,90.024,116.36,1,4,4,3,3,0,0,0,1,0.173913043478261,0.217391304347826,0.379803439643045
"Prochlorperazine","C[NH+]1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(Cl)C=C23)CC1","HIV.TAR",3.163,106.701,10.92,3,1,4,4,2,2,0.4,0,0.5,0.16,0.2,0.0291230287949947
"Prochlorperazine","C[NH+]1CCN(CCCN2C3=CC=CC=C3SC3=CC=C(Cl)C=C23)CC1","HIV.TAR",3.163,106.701,10.92,3,1,4,4,2,2,0.4,0,0.5,0.16,0.2,0.0291230287949947
"Quinoxaline 3","NC1=NC2=CC=C(N)C(N)=C2C(N)=[NH+]1","HIV.TAR",-0.622,55.948,131.11,5,4,0,2,2,0,0,0,1,0,0.428571428571429,0.685657208003431
"Quinoxaline 3","NC1=NC2=CC=C(N)C(N)=C2C(N)=[NH+]1","HIV.TAR",-0.622,55.948,131.11,5,4,0,2,2,0,0,0,1,0,0.428571428571429,0.685657208003431
"Quinoxaline 3","NC1=NC2=CC=C(N)C(N)=C2C(N)=[NH+]1","Other",-0.622,55.948,131.11,5,4,0,2,2,0,0,0,1,0,0.428571428571429,0.685657208003431
"S-Amino Acid Conjugate 1b","CC(=O)NC1=NC(=CS1)C1=CC(NC(=O)[C@@H]([NH3+])CCCC[NH3+])=CC=C1","HIV.TAR",0.73,98.766,126.37,4,4,8,2,2,0,0.353,0,1,0.32,0.32,0.347660301468828
"S-Amino Acid Conjugate 1b","CC(=O)NC1=NC(=CS1)C1=CC(NC(=O)[C@@H]([NH3+])CCCC[NH3+])=CC=C1","tRNA",0.73,98.766,126.37,4,4,8,2,2,0,0.353,0,1,0.32,0.32,0.347660301468828
"S-Amino Acid Conjugate 1b","CC(=O)NC1=NC(=CS1)C1=CC(NC(=O)[C@@H]([NH3+])CCCC[NH3+])=CC=C1","HIV.TAR",0.73,98.766,126.37,4,4,8,2,2,0,0.353,0,1,0.32,0.32,0.347660301468828
"S-Amino Acid Conjugate 3b","CC(=O)NC1=NC(=CS1)C1=CC(NC(=O)[C@@H]([NH3+])CC2=CNC=N2)=CC=C1","HIV.TAR",1.283,99.451,127.41,5,4,6,3,3,0,0.176,0,1,0.230769230769231,0.346153846153846,0.343010827953458
"S-Amino Acid Conjugate 3b","CC(=O)NC1=NC(=CS1)C1=CC(NC(=O)[C@@H]([NH3+])CC2=CNC=N2)=CC=C1","tRNA",1.283,99.451,127.41,5,4,6,3,3,0,0.176,0,1,0.230769230769231,0.346153846153846,0.343010827953458
"S-Amino Acid Conjugate 3b","CC(=O)NC1=NC(=CS1)C1=CC(NC(=O)[C@@H]([NH3+])CC2=CNC=N2)=CC=C1","HIV.TAR",1.283,99.451,127.41,5,4,6,3,3,0,0.176,0,1,0.230769230769231,0.346153846153846,0.343010827953458
"ST4133609","CC1=CC=C2C(N)=C(SC2=N1)C(=O)NC1=CC(=CC=C1)C(F)(F)F","HIV.TAR",4.458,88.167,68.01,4,2,2,3,3,0,0.125,0,1,0.0833333333333333,0.333333333333333,0.193566014805623
"ST4133609","CC1=CC=C2C(N)=C(SC2=N1)C(=O)NC1=CC(=CC=C1)C(F)(F)F","HIV.TAR",4.458,88.167,68.01,4,2,2,3,3,0,0.125,0,1,0.0833333333333333,0.333333333333333,0.193566014805623
"ST4133609","CC1=CC=C2C(N)=C(SC2=N1)C(=O)NC1=CC(=CC=C1)C(F)(F)F","HIV.TAR",4.458,88.167,68.01,4,2,2,3,3,0,0.125,0,1,0.0833333333333333,0.333333333333333,0.193566014805623
"DPQ","COC1=CC2=NC(=NC(N)=C2C=C1OC)N1CC[NH2+]CC1","Viral.RNA",-0.387,80.927,90.11,6,2,3,3,2,1,0.429,0,0.666666666666667,0.142857142857143,0.333333333333333,0.310352784771325
"DPQ","COC1=CC2=NC(=NC(N)=C2C=C1OC)N1CC[NH2+]CC1","Other",-0.387,80.927,90.11,6,2,3,3,2,1,0.429,0,0.666666666666667,0.142857142857143,0.333333333333333,0.310352784771325
"DPQ 6","CCC(=O)N1CCN(CC1)C1=NC(N)=C2C=C(OC)C(OC)=CC2=[NH+]1","Viral.RNA",0.707,94.899,95.06,6,1,4,3,2,1,0.471,0,0.666666666666667,0.16,0.32,0.274413918726599
"DPQ 6","CCC(=O)N1CCN(CC1)C1=NC(N)=C2C=C(OC)C(OC)=CC2=[NH+]1","Other",0.707,94.899,95.06,6,1,4,3,2,1,0.471,0,0.666666666666667,0.16,0.32,0.274413918726599
"DPQ 7","COC1=CC2=[NH+]C(=NC(N)=C2C=C1OC)N1CCN(CC1)C(=O)C(C)C","Viral.RNA",0.953,99.446,95.06,6,1,4,3,2,1,0.5,0,0.666666666666667,0.153846153846154,0.307692307692308,0.263734678363547
"DPQ 7","COC1=CC2=[NH+]C(=NC(N)=C2C=C1OC)N1CCN(CC1)C(=O)C(C)C","Other",0.953,99.446,95.06,6,1,4,3,2,1,0.5,0,0.666666666666667,0.153846153846154,0.307692307692308,0.263734678363547
"DPQ 8","CCCC(=O)N1CCN(CC1)C1=NC(N)=C2C=C(OC)C(OC)=CC2=[NH+]1","Viral.RNA",1.097,99.516,95.06,6,1,5,3,2,1,0.5,0,0.666666666666667,0.192307692307692,0.307692307692308,0.263734678363547
"DPQ 8","CCCC(=O)N1CCN(CC1)C1=NC(N)=C2C=C(OC)C(OC)=CC2=[NH+]1","Other",1.097,99.516,95.06,6,1,5,3,2,1,0.5,0,0.666666666666667,0.192307692307692,0.307692307692308,0.263734678363547
"DPQ 10","COC1=CC2=[NH+]C(=NC(N)=C2C=C1OC)N1CCN(CC1)C(=O)C1CC1","Viral.RNA",0.707,97.332,95.06,6,1,4,4,2,2,0.5,0,0.5,0.153846153846154,0.307692307692308,0.265218094871409
"DPQ 10","COC1=CC2=[NH+]C(=NC(N)=C2C=C1OC)N1CCN(CC1)C(=O)C1CC1","Other",0.707,97.332,95.06,6,1,4,4,2,2,0.5,0,0.5,0.153846153846154,0.307692307692308,0.265218094871409
"Kaempferol","OC1=CC=C(C=C1)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Other",0.555,67.768,106.89,6,2,1,3,1,2,0.067,0,0.333333333333333,0.0476190476190476,0.285714285714286,0.374748887743618
"Kaempferol","OC1=CC=C(C=C1)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Other",0.555,67.768,106.89,6,2,1,3,1,2,0.067,0,0.333333333333333,0.0476190476190476,0.285714285714286,0.374748887743618
"Kaempferol","OC1=CC=C(C=C1)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Other",0.555,67.768,106.89,6,2,1,3,1,2,0.067,0,0.333333333333333,0.0476190476190476,0.285714285714286,0.374748887743618
"Kaempferol","OC1=CC=C(C=C1)C1OC2=CC([O-])=CC(=O)C2=C(O)C1=O","Other",0.555,67.768,106.89,6,2,1,3,1,2,0.067,0,0.333333333333333,0.0476190476190476,0.285714285714286,0.374748887743618
"Compound 43 (MTDB)","CCOC(=O)C1=CC=CC=C1NC(=O)N1CCCN(CC2=CSC(C)=N2)CC1","Viral.RNA",3.368,109.735,74.77,6,1,5,3,2,1,0.45,0,0.666666666666667,0.178571428571429,0.285714285714286,0.185754745105833
"Compound 43 (MTDB)","CCOC(=O)C1=CC=CC=C1NC(=O)N1CCCN(CC2=CSC(C)=N2)CC1","Viral.RNA",3.368,109.735,74.77,6,1,5,3,2,1,0.45,0,0.666666666666667,0.178571428571429,0.285714285714286,0.185754745105833
"Compound 43 (MTDB)","CCOC(=O)C1=CC=CC=C1NC(=O)N1CCCN(CC2=CSC(C)=N2)CC1","Other",3.368,109.735,74.77,6,1,5,3,2,1,0.45,0,0.666666666666667,0.178571428571429,0.285714285714286,0.185754745105833
"Compound 43 (MTDB)","CCOC(=O)C1=CC=CC=C1NC(=O)N1CCCN(CC2=CSC(C)=N2)CC1","Other",3.368,109.735,74.77,6,1,5,3,2,1,0.45,0,0.666666666666667,0.178571428571429,0.285714285714286,0.185754745105833
"Compound 43 (MTDB)","CCOC(=O)C1=CC=CC=C1NC(=O)N1CCCN(CC2=CSC(C)=N2)CC1","Viral.RNA",3.368,109.735,74.77,6,1,5,3,2,1,0.45,0,0.666666666666667,0.178571428571429,0.285714285714286,0.185754745105833
"Compound 1 (2017)","CC[NH+](CC)CCOC1=CC=C(NC2=C3C=CC=CC3=NC(=N2)C2=C(NC(=O)CC[NH+]3CCN(C)CC3)C=CC=C2)C=C1","HCV.IRES",2.503,173.413,88.26,6,4,13,5,4,1,0.382,1,0.8,0.302325581395349,0.209302325581395,0.15118683204832
"Compound 1 (2017)","CC[NH+](CC)CCOC1=CC=C(NC2=C3C=CC=CC3=NC(=N2)C2=C(NC(=O)CC[NH+]3CCN(C)CC3)C=CC=C2)C=C1","HCV.IRES",2.503,173.413,88.26,6,4,13,5,4,1,0.382,1,0.8,0.302325581395349,0.209302325581395,0.15118683204832
"Compound 1 (2017)","CC[NH+](CC)CCOC1=CC=C(NC2=C3C=CC=CC3=NC(=N2)C2=C(NC(=O)CC[NH+]3CCN(C)CC3)C=CC=C2)C=C1","HCV.IRES",2.503,173.413,88.26,6,4,13,5,4,1,0.382,1,0.8,0.302325581395349,0.209302325581395,0.15118683204832
"Compound 1 (2017)","CC[NH+](CC)CCOC1=CC=C(NC2=C3C=CC=CC3=NC(=N2)C2=C(NC(=O)CC[NH+]3CCN(C)CC3)C=CC=C2)C=C1","Other",2.503,173.413,88.26,6,4,13,5,4,1,0.382,1,0.8,0.302325581395349,0.209302325581395,0.15118683204832
"Compound 1 (2017)","CC[NH+](CC)CCOC1=CC=C(NC2=C3C=CC=CC3=NC(=N2)C2=C(NC(=O)CC[NH+]3CCN(C)CC3)C=CC=C2)C=C1","HCV.IRES",2.503,173.413,88.26,6,4,13,5,4,1,0.382,1,0.8,0.302325581395349,0.209302325581395,0.15118683204832
"Compound 1 (2017)","CC[NH+](CC)CCOC1=CC=C(NC2=C3C=CC=CC3=NC(=N2)C2=C(NC(=O)CC[NH+]3CCN(C)CC3)C=CC=C2)C=C1","G.Quadruplex",2.503,173.413,88.26,6,4,13,5,4,1,0.382,1,0.8,0.302325581395349,0.209302325581395,0.15118683204832
"Targapremir-18a","C[NH+]1CCN(CC1)C1=CC=C(C=C1)C1=CC=C2NC(=NC2=C1)C1=CC(=C(OCCCC(=O)NCCCN=[N+]=[N-])C(=C1)C(C)(C)C)C(C)(C)C","miRNA",6.802,199.568,123.45,5,3,12,5,4,1,0.487,2,0.8,0.244897959183673,0.204081632653061,0.185386247629173
"Targapremir-18a","C[NH+]1CCN(CC1)C1=CC=C(C=C1)C1=CC=C2NC(=NC2=C1)C1=CC(=C(OCCCC(=O)NCCCN=[N+]=[N-])C(=C1)C(C)(C)C)C(C)(C)C","miRNA",6.802,199.568,123.45,5,3,12,5,4,1,0.487,2,0.8,0.244897959183673,0.204081632653061,0.185386247629173
"Targapremir-18a","C[NH+]1CCN(CC1)C1=CC=C(C=C1)C1=CC=C2NC(=NC2=C1)C1=CC(=C(OCCCC(=O)NCCCN=[N+]=[N-])C(=C1)C(C)(C)C)C(C)(C)C","miRNA",6.802,199.568,123.45,5,3,12,5,4,1,0.487,2,0.8,0.244897959183673,0.204081632653061,0.185386247629173
"Targapremir-18a","C[NH+]1CCN(CC1)C1=CC=C(C=C1)C1=CC=C2NC(=NC2=C1)C1=CC(=C(OCCCC(=O)NCCCN=[N+]=[N-])C(=C1)C(C)(C)C)C(C)(C)C","Other",6.802,199.568,123.45,5,3,12,5,4,1,0.487,2,0.8,0.244897959183673,0.204081632653061,0.185386247629173
